";""Energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal energiedragers"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal kool en koolproducten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Totaal aardoliegrondstoffen en producten"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Aardgas"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Hernieuwbare energie"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Elektriciteit"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Warmte"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Kernenergie"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Niet biogeen huish. afval en reststoom"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen"";""Energie uit overige bronnen""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Onderwerp;""Perioden"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*"";""2000"";""2001"";""2002"";""2003"";""2004"";""2005"";""2006"";""2007"";""2008"";""2009"";""2010"";""2011"";""2012"";""2013"";""2014"";""2015"";""2016"";""2017**"";""2018*""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Totaal aanbod (TPES);""PJ"";""3146","8"";""3231","4"";""3265","1"";""3374","4"";""3410","9"";""3363","3"";""3324","2"";""3316","5"";""3283","9"";""3241","4"";""3472","6"";""3237","0"";""3251","7"";""3166","2"";""3011","0"";""3066","2"";""3123","7"";""3136","9"";""3092","1"";""325","2"";""346","1"";""348","0"";""359","3"";""354","6"";""338","6"";""323","9"";""351","8"";""333","5"";""312","4"";""315","5"";""311","4"";""341","2"";""342","8"";""378","8"";""461","1"";""427","3"";""383","0"";""342","7"";""1158","6"";""1188","5"";""1219","3"";""1305","8"";""1305","7"";""1303","8"";""1314","3"";""1319","8"";""1234","9"";""1205","2"";""1256","7"";""1203","9"";""1217","3"";""1141","2"";""1129","0"";""1134","4"";""1174","3"";""1187","1"";""1164","9"";""1465","7"";""1501","8"";""1498","9"";""1506","4"";""1538","6"";""1479","0"";""1433","7"";""1395","8"";""1451","0"";""1486","0"";""1677","6"";""1467","2"";""1402","0"";""1397","6"";""1218","4"";""1198","5"";""1257","2"";""1294","0"";""1285","1"";""57","1"";""59","9"";""65","8"";""64","4"";""76","1"";""95","3"";""101","8"";""105","7"";""127","1"";""140","2"";""137","3"";""143","0"";""151","1"";""149","6"";""150","3"";""159","8"";""164","8"";""181","8"";""."";""68","1"";""62","2"";""59","0"";""61","2"";""58","4"";""65","9"";""77","3"";""63","4"";""57","1"";""17","6"";""10","0"";""32","7"";""61","6"";""65","7"";""53","0"";""31","5"";""17","7"";""12","6"";""28","7"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""."";""40","5"";""40","9"";""40","3"";""41","3"";""39","4"";""41","3"";""35","9"";""41","0"";""40","1"";""41","0"";""38","4"";""40","2"";""38","5"";""27","6"";""39","4"";""39","2"";""38","4"";""33","1"";""34","7"";""30","5"";""30","5"";""33","1"";""35","2"";""36","1"";""37","3"";""35","3"";""36","6"";""38","1"";""37","0"";""35","0"";""36","2"";""36","0"";""37","8"";""39","3"";""38","1"";""40","4"";""41","6"";""."";""1","0"";""1","4"";""0","8"";""0","9"";""1","8"";""2","1"";""2","1"";""2","4"";""2","0"";""1","9"";""2","1"";""2","4"";""4","0"";""3","9"";""2","8"";""3","6"";""3","6"";""3","7"";"".""",,,,,,,,,,,,,,,,,,,,
"Winning;""PJ"";""2457","2"";""2574","3"";""2575","2"";""2477","9"";""2863","8"";""2622","7"";""2584","2"";""2532","6"";""2846","0"";""2646","4"";""2990","3"";""2794","0"";""2788","1"";""2943","2"";""2554","9"";""2036","2"";""1958","5"";""1776","0"";""1550","6"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""114","8"";""108","6"";""142","2"";""142","1"";""129","1"";""107","2"";""97","8"";""125","1"";""104","8"";""85","5"";""74","7"";""76","9"";""83","2"";""86","7"";""109","6"";""106","0"";""85","6"";""81","7"";""81","6"";""2209","0"";""2327","3"";""2286","7"";""2185","8"";""2578","2"";""2352","0"";""2322","1"";""2232","1"";""2552","7"";""2358","0"";""2709","6"";""2501","9"";""2462","5"";""2606","6"";""2173","9"";""1651","4"";""1594","3"";""1388","5"";""1161","7"";""61","4"";""65","6"";""72","1"";""72","7"";""79","0"";""82","9"";""91","0"";""95","4"";""108","4"";""122","9"";""130","5"";""137","0"";""166","9"";""186","6"";""195","8"";""204","1"";""203","9"";""234","8"";""."";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""."";""40","5"";""40","9"";""40","3"";""41","3"";""39","4"";""41","3"";""35","9"";""41","0"";""40","1"";""41","0"";""38","4"";""40","2"";""38","5"";""27","6"";""39","4"";""39","2"";""38","4"";""33","1"";""34","7"";""30","5"";""30","5"";""33","1"";""35","2"";""36","1"";""37","3"";""35","3"";""36","6"";""38","1"";""37","0"";""35","0"";""35","6"";""32","9"";""31","9"";""33","3"";""31","9"";""32","7"";""34","1"";""."";""1","0"";""1","4"";""0","8"";""0","9"";""1","8"";""2","1"";""2","1"";""2","4"";""2","0"";""1","9"";""2","1"";""2","4"";""4","0"";""3","9"";""2","8"";""3","6"";""3","6"";""3","7"";"".""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Invoer;""PJ"";""7172","1"";""7341","3"";""7589","2"";""7680","9"";""7937","9"";""8320","9"";""8597","8"";""8433","1"";""8665","0"";""8655","4"";""9148","5"";""8807","3"";""9458","4"";""9110","6"";""9333","7"";""10272","2"";""10298","0"";""10472","6"";""10321","4"";""340","1"";""371","3"";""367","9"";""372","8"";""369","2"";""354","1"";""342","0"";""371","9"";""341","0"";""310","7"";""324","5"";""315","9"";""340","8"";""343","9"";""406","8"";""452","2"";""430","7"";""394","1"";""347","5"";""6227","0"";""6249","8"";""6338","6"";""6466","0"";""6915","4"";""7169","3"";""7379","8"";""7169","8"";""7406","3"";""7491","1"";""7967","8"";""7669","9"";""8127","7"";""7705","2"";""7847","7"";""8458","5"";""8366","0"";""8344","5"";""8078","8"";""522","3"";""641","5"";""802","7"";""764","3"";""565","3"";""688","2"";""755","3"";""782","9"";""793","8"";""770","1"";""772","5"";""719","5"";""841","4"";""913","1"";""934","7"";""1223","9"";""1384","1"";""1624","4"";""1769","2"";""0","2"";""1","3"";""4","8"";""2","8"";""11","0"";""24","1"";""22","4"";""25","4"";""34","0"";""27","9"";""27","6"";""26","1"";""28","5"";""21","7"";""19","1"";""19","3"";""20","9"";""19","8"";""."";""82","6"";""77","4"";""75","1"";""74","9"";""77","1"";""85","3"";""98","4"";""83","1"";""89","9"";""55","6"";""56","1"";""74","2"";""115","8"";""119","7"";""118","3"";""110","7"";""87","3"";""80","8"";""96","3"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""1","6"";""4","3"";""7","1"";""7","2"";""7","5"";""8","9"";""9","0"";""."";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uitvoer;""PJ"";""5686","4"";""5961","4"";""6200","7"";""6117","4"";""6586","3"";""6722","8"";""6962","7"";""6831","2"";""7286","5"";""7305","4"";""7955","6"";""7690","2"";""8185","0"";""8206","4"";""8101","5"";""8445","1"";""8597","4"";""8498","4"";""8087","0"";""16","8"";""23","9"";""21","0"";""17","5"";""10","9"";""11","1"";""22","4"";""17","7"";""10","2"";""4","8"";""4","6"";""1","8"";""3","3"";""9","2"";""18","3"";""7","1"";""5","3"";""8","0"";""5","5"";""4408","7"";""4429","4"";""4577","2"";""4632","4"";""4936","8"";""5115","7"";""5267","6"";""5111","3"";""5380","7"";""5583","9"";""6095","4"";""5908","2"";""6177","9"";""5959","3"";""6102","5"";""6630","2"";""6665","5"";""6670","5"";""6376","7"";""1241","9"";""1486","0"";""1575","1"";""1442","6"";""1606","0"";""1564","9"";""1639","9"";""1670","2"";""1851","7"";""1668","5"";""1786","1"";""1719","3"";""1906","5"";""2128","1"";""1846","7"";""1663","3"";""1796","5"";""1681","5"";""1576","9"";""4","4"";""7","0"";""11","2"";""11","2"";""13","9"";""11","7"";""11","5"";""12","2"";""11","1"";""10","2"";""23","3"";""18","4"";""41","9"";""54","6"";""67","6"";""64","1"";""59","3"";""68","7"";""."";""14","5"";""15","2"";""16","2"";""13","7"";""18","7"";""19","4"";""21","2"";""19","7"";""32","8"";""38","0"";""46","1"";""41","5"";""54","2"";""54","1"";""65","3"";""79","2"";""69","6"";""68","2"";""67","6"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""1","1"";""1","2"";""1","2"";""1","2"";""1","2"";""1","2"";""1","5"";""."";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Invoersaldo;""PJ"";""1485","8"";""1379","9"";""1388","5"";""1563","4"";""1351","6"";""1598","1"";""1635","2"";""1601","9"";""1378","5"";""1350","0"";""1192","8"";""1117","1"";""1273","4"";""904","2"";""1232","2"";""1827","2"";""1700","6"";""1974","2"";""2234","5"";""323","3"";""347","4"";""346","9"";""355","3"";""358","3"";""343","0"";""319","6"";""354","1"";""330","8"";""305","8"";""319","9"";""314","2"";""337","5"";""334","7"";""388","5"";""445","1"";""425","4"";""386","1"";""342","0"";""1818","3"";""1820","4"";""1761","3"";""1833","6"";""1978","6"";""2053","5"";""2112","1"";""2058","5"";""2025","6"";""1907","2"";""1872","4"";""1761","7"";""1949","8"";""1745","9"";""1745","2"";""1828","4"";""1700","6"";""1674","0"";""1702","1"";""-719","7"";""-844","5"";""-772","4"";""-678","4"";""-1040","7"";""-876","7"";""-884","6"";""-887","3"";""-1057","9"";""-898","4"";""-1013","6"";""-999","8"";""-1065","2"";""-1215","0"";""-912","1"";""-439","3"";""-412","4"";""-57","1"";""192","3"";""-4","2"";""-5","7"";""-6","3"";""-8","3"";""-2","9"";""12","4"";""10","9"";""13","2"";""22","9"";""17","7"";""4","2"";""7","7"";""-13","5"";""-32","9"";""-48","5"";""-44","7"";""-38","4"";""-48","9"";""."";""68","1"";""62","2"";""59","0"";""61","2"";""58","4"";""65","9"";""77","3"";""63","4"";""57","1"";""17","6"";""10","0"";""32","7"";""61","6"";""65","7"";""53","0"";""31","5"";""17","7"";""12","6"";""28","7"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""0","6"";""3","2"";""5","9"";""6","0"";""6","3"";""7","7"";""7","5"";""."";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bunkering;""PJ"";""689","2"";""737","1"";""737","8"";""699","0"";""758","9"";""806","6"";""852","1"";""870","5"";""844","4"";""759","2"";""723","0"";""773","2"";""716","9"";""695","8"";""689","8"";""659","3"";""660","2"";""655","9"";""639","2"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""689","2"";""737","1"";""737","8"";""699","0"";""758","9"";""806","6"";""852","1"";""870","5"";""844","4"";""759","2"";""723","0"";""773","2"";""716","9"";""695","8"";""689","8"";""659","3"";""660","2"";""655","7"";""638","8"";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""0","0"";""0","0"";""0","0"";""0","0"";""0","1"";""0","5"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Voorraadmutatie;""PJ"";""-107","0"";""14","3"";""39","1"";""32","1"";""-45","6"";""-50","9"";""-43","1"";""52","5"";""-96","2"";""4","1"";""12","5"";""99","2"";""-92","8"";""14","6"";""-86","2"";""-137","8"";""124","8"";""42","6"";""-53","7"";""1","9"";""-1","2"";""1","1"";""4","0"";""-3","6"";""-4","3"";""4","3"";""-2","3"";""2","7"";""6","6"";""-4","4"";""-2","8"";""3","6"";""8","1"";""-9","8"";""15","9"";""1","9"";""-3","2"";""0","8"";""-85","3"";""-3","5"";""53","5"";""29","1"";""-43","2"";""-50","3"";""-43","5"";""6","8"";""-51","0"";""-28","4"";""32","7"";""138","6"";""-98","8"";""4","5"";""-36","0"";""-140","7"";""48","3"";""87","1"";""20","0"";""-23","7"";""19","1"";""-15","5"";""-1","0"";""1","2"";""3","7"";""-3","8"";""50","9"";""-43","8"";""26","4"";""-18","5"";""-34","9"";""4","6"";""6","0"";""-43","4"";""-13","6"";""75","3"";""-37","2"";""-68","5"";""."";""."";""."";""."";""."";""."";""."";""-2","9"";""-4","1"";""-0","5"";""2","6"";""-1","8"";""-2","3"";""-4","0"";""3","0"";""0","5"";""-0","7"";""-4","0"";""."";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";""."";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Statistische verschillen;""PJ"";""1","3"";""11","3"";""22","0"";""18","8"";""16","4"";""-2","9"";""14","8"";""9","8"";""6","9"";""-2","0"";""-2","1"";""-2","1"";""0","8"";""-17","5"";""-28","7"";""-41","6"";""-20","6"";""-13","6"";""-6","4"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""8","0"";""11","5"";""10","4"";""10","7"";""9","1"";""11","2"";""11","3"";""8","6"";""7","7"";""2","3"";""5","0"";""3","0"";""5","2"";""-8","4"";""-9","8"";""-9","3"";""-7","6"";""-8","8"";""-6","5"";""-10","0"";""-3","7"";""8","6"";""5","8"";""2","2"";""-13","4"";""0","6"";""-1","3"";""-3","0"";""-2","9"";""-5","8"";""-6","2"";""-12","2"";""-10","4"";""-22","6"";""-28","4"";""-8","3"";""-5","2"";""0","1"";""0","0"";""0","0"";""0","0"";""0","0"";""0","0"";""0","1"";""0","1"";""-0","2"";""0","0"";""0","0"";""-0","1"";""-0","1"";""-0","1"";""-0","1"";"""";""0","0"";""-0","1"";""0","1"";""0","0"";""3","3"";""3","4"";""3","1"";""2","3"";""5","1"";""-0","9"";""2","7"";""2","7"";""2","2"";""-1","4"";""-1","2"";""1","2"";""7","9"";""1","4"";""3","7"";""-3","9"";""-4","6"";""0","4"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Totaal energieverbruik;""PJ"";""3145","5"";""3220","1"";""3243","1"";""3355","6"";""3394","5"";""3366","2"";""3309","5"";""3306","7"";""3276","9"";""3243","4"";""3474","7"";""3239","2"";""3250","9"";""3183","7"";""3039","7"";""3107","8"";""3144","3"";""3150","5"";""3098","5"";""325","2"";""346","2"";""348","0"";""359","3"";""354","6"";""338","6"";""323","9"";""351","8"";""333","5"";""312","4"";""315","5"";""311","4"";""341","2"";""342","8"";""378","8"";""461","1"";""427","3"";""383","0"";""342","7"";""1150","7"";""1176","9"";""1208","9"";""1295","1"";""1296","6"";""1292","6"";""1302","9"";""1311","3"";""1227","2"";""1202","9"";""1251","8"";""1201","0"";""1212","1"";""1149","6"";""1138","9"";""1143","7"";""1181","9"";""1195","9"";""1171","4"";""1475","7"";""1505","5"";""1490","3"";""1500","6"";""1536","4"";""1492","4"";""1433","1"";""1397","0"";""1454","0"";""1488","9"";""1683","3"";""1473","4"";""1414","2"";""1408","0"";""1241","0"";""1226","9"";""1265","5"";""1299","3"";""1285","0"";""57","1"";""59","9"";""65","8"";""64","4"";""76","1"";""95","3"";""101","7"";""105","9"";""127","1"";""140","2"";""137","4"";""143","1"";""151","2"";""149","7"";""150","3"";""159","8"";""164","9"";""181","7"";""."";""64","8"";""58","8"";""55","9"";""58","9"";""53","3"";""66","7"";""74","5"";""60","7"";""54","9"";""19","0"";""11","2"";""31","5"";""53","7"";""64","3"";""49","3"";""35","4"";""22","3"";""12","2"";""28","7"";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""40","5"";""40","9"";""40","3"";""41","3"";""39","4"";""41","3"";""35","9"";""41","0"";""40","1"";""41","0"";""38","4"";""40","2"";""38","5"";""27","6"";""39","4"";""39","2"";""38","4"";""33","1"";""34","7"";""30","5"";""30","5"";""33","1"";""35","2"";""36","1"";""37","3"";""35","3"";""36","6"";""38","1"";""37","0"";""35","0"";""36","2"";""36","0"";""37","8"";""39","3"";""38","1"";""40","4"";""41","6"";""."";""1","0"";""1","4"";""0","8"";""0","9"";""1","8"";""2","1"";""2","1"";""2","4"";""2","0"";""1","9"";""2","1"";""2","4"";""4","0"";""3","9"";""2","8"";""3","6"";""3","6"";""3","7"";"".""",,,,,,,,,,,,,,,,,,,,
